scalar,RGB_r,RGB_g,RGB_b
0.6980392156862745,0.48082295258452595,0.6011709121571213,0.4915690367285919
0.7019607843137254,0.48082682620049727,0.6044459567842452,0.4920068689133072
0.7058823529411764,0.48076092443015656,0.607685982524045,0.49238726098280267
0.7098039215686275,0.48062458607287856,0.6108903722660001,0.492709847992614
0.7137254901960784,0.48041714622978987,0.6140585108076917,0.49297427041421676
0.7176470588235294,0.4801379358815288,0.6171897849320815,0.49318017416063714
0.7215686274509804,0.4797862814359511,0.6202835834846524,0.49332721060983403
0.7254901960784313,0.4793615042436253,0.623339297450412,0.4934150366257472
0.7294117647058823,0.4788629200787618,0.6263563200307468,0.49344331457689544
0.7333333333333333,0.4782898385830318,0.6293340467201225,0.4934117123524108
0.7372549019607844,0.47764156266949626,0.6322718753826269,0.49331990337537795
0.7411764705882353,0.4769173878836132,0.6351692063283418,0.4931675666133453
0.7450980392156863,0.47611660171803943,0.638025442389542,0.4929543865858634
0.7490196078431373,0.47523848287760634,0.6408399889967134,0.4926800533688989
0.7529411764705882,0.47428230049054915,0.6436122542543825,0.49234426259596004
0.7568627450980392,0.4732473132616723,0.6463416490167478,0.49194671545575736
0.7607843137254902,0.4721327685627323,0.6490275869631156,0.4914871186862198
0.7647058823529411,0.47093790145486364,0.6516694846731169,0.4909651845646578
0.7686274509803921,0.4696619336373576,0.6542667617017152,0.4903806308938717
0.7725490196078432,0.4683040723165392,0.656818840653986,0.48973318098397106
0.7764705882352941,0.46686350898785606,0.6593251472596642,0.48902256362966295
0.7803921568627451,0.46533941812357765,0.6617851104474567,0.4882485130827517
0.7843137254901961,0.463730955757716,0.6641981624191041,0.4874107690195673
0.788235294117647,0.4620372579588902,0.6665637387231903,0.4865090765030243
0.792156862745098,0.4602574391808483,0.6688812783286917,0.48554318593899054
0.796078431372549,0.45839059047924396,0.671150223698256,0.48451285302661834
0.8,0.45643577758198756,0.6733700208612047,0.48341783870226734
0.803921568627451,0.45439203879906914,0.675540119486251,0.48225790907662175
0.807843137254902,0.45225838275611124,0.6776599729539271,0.48103283536456737
0.8117647058823529,0.4500337859340768,0.6797290384287094,0.47974239380736755
0.8156862745098039,0.44771718999546867,0.6817467769308372,0.478386365586639
0.8196078431372549,0.44530749887496185,0.6837126534078154,0.476964536729587
0.8235294117647058,0.44280357560968525,0.685626136805594,0.4754766980049147
0.8274509803921568,0.4402042388812724,0.687486700139414,0.4739226448087817
0.8313725490196078,0.43750825923819614,0.6892938205643155,0.4723021770401275
0.8352941176470589,0.43471435496282285,0.6910469794452971,0.47061509896462345
0.8392156862745098,0.431821187542851,0.6927456624271179,0.4688612190664529
0.8431372549019608,0.4288273567013406,0.6943893595037349,0.4670403498870522
0.8470588235294118,0.42573139493318074,0.6959775650873701,0.4651523078498753
0.8509803921568627,0.4225317614884491,0.6975097780771904,0.4631969130701538
0.8549019607843137,0.41922683573450675,0.6989855019276039,0.4611739891485444
0.8588235294117647,0.4158149098185971,0.7004042447161511,0.4590833629474523
0.8627450980392157,0.4122941805408821,0.7017655192109937,0.456924864348711
0.8666666666666667,0.40866274033391375,0.7030688429379817,0.4546983259911787
0.8705882352941177,0.404918567228079,0.7043137382473003,0.452403582986683
0.8745098039215686,0.4010595136630199,0.70549973237968,0.45004047261259533
0.8784313725490196,0.39708329398173414,0.7066263575321603,0.447608833979153
0.8823529411764706,0.3929874704162811,0.7076931509234068,0.44510850766947824
0.8862745098039215,0.3887694373405364,0.7086996548585591,0.44253933535002976
0.8901960784313725,0.38442640352514706,0.7096454167936129,0.43990115934901336
0.8941176470588235,0.37995537208093927,0.7105299893993167,0.4371938222000261
0.8980392156862745,0.3753531177174655,0.7113529306245797,0.43441716614793774
0.9019607843137255,0.37061616087044663,0.7121138037593767,0.4315710326137034
0.9058823529411765,0.365740738162013,0.7128121774971451,0.4286552616144673
0.9098039215686274,0.36072276854639335,0.7134476259966565,0.4256696911349269
0.9137254901960784,0.35555781435496886,0.71401972894336,0.42261415644550354
0.9176470588235294,0.350241036280597,0.7145280716101823,0.41948848936238553
0.9215686274509803,0.3447671411212108,0.7149722449177756,0.4162925174439664
